x1
26.211,26.979,26.304,25.294,24.084,20.635,23.018,27.582,24.323,17.364,23.035,21.84,23.927,24.141,26.188,18.536,22.221,22.073,21.478,27.034,25.294,23.449,26.784,23.972,21.53,24.736,30.692,19.761,34.004,25.811,22.92,23.288,23.702,25.954,22.59,23.067,24.336,23.233,24.635,26.781,21.233,21.931,22.324,23.485,25.056,25.452,22.45,22.219,22.142,23.96,24.49,25.074,18.786,25.578,27.281,21.189,22.969,25.074,31.493,24.013,26.322,20.833,23.472,25.175,24.891,24.664,23.816,22.132,26.615,20.958,27.025,24.91,24.755,21.756,21.769,24.65,23.838,24.549,25.714,21.571,19.978,24.897,29.659,18.669,22.513,24.176,19.823,21.971,25.646,24.911,29.689,16.659,25.594,19.749,26.353,27.639,26.159,26.523,24.897,20.474,23.025
25.196,22.974,25.29,24.279,23.069,19.621,22.004,26.567,26.143,24.346,22.02,20.825,22.912,23.126,24.139,25.69,18.573,21.058,20.463,26.02,24.279,22.213,25.769,22.957,20.516,23.721,25.43,26.96,32.99,24.797,21.905,22.273,22.687,24.939,22.386,22.052,23.321,22.219,23.62,25.766,25.236,20.916,21.309,22.47,24.041,24.437,24.99,21.204,21.127,22.945,23.475,24.059,24.484,24.563,24.365,20.174,21.954,24.059,30.479,22.998,25.307,19.818,22.458,24.16,23.876,24.7,22.802,21.117,25.6,19.944,26.011,25.857,23.74,20.741,20.755,23.636,22.823,23.535,24.699,20.557,18.963,23.882,28.644,17.655,22.923,23.161,18.808,20.957,24.632,23.897,28.733,18.36,24.579,18.734,25.338,26.624,25.144,25.508,23.882,19.459,22.01
27.226,28.287,27.319,26.308,25.099,21.65,24.033,28.597,22.129,26.375,24.05,22.855,24.942,21.923,29.317,25.552,18.436,23.088,22.492,28.049,24.817,14.817,27.798,24.986,22.545,25.751,31.706,20.776,30.762,24.61,23.935,24.303,18.902,26.53,17.894,24.082,25.351,24.248,25.65,24.147,15.394,22.946,23.338,24.5,26.07,26.467,23.464,23.234,23.157,24.974,28.443,26.088,19.801,29.026,19.905,22.204,23.984,26.088,31.745,21.869,27.337,21.848,24.487,26.19,25.906,24.328,28.405,16.941,27.63,21.973,28.04,25.925,29.092,19.598,22.784,25.665,24.853,22.733,26.728,22.586,20.993,25.911,30.674,19.684,23.527,25.191,20.838,22.986,26.661,28.671,22.938,26.897,26.609,20.764,27.367,25.795,27.174,20.711,25.911,21.488,24.039
23.547,21.325,23.641,22.63,21.42,17.972,20.355,24.918,24.494,22.697,20.371,19.176,21.263,21.477,22.49,23.964,19.558,19.409,18.814,24.371,22.63,20.564,24.12,21.308,18.867,22.072,23.781,25.312,24.69,17.371,20.256,20.624,21.038,23.29,20.737,20.403,21.672,20.57,21.971,24.117,23.587,19.267,19.66,20.821,22.392,22.788,23.341,19.555,19.478,21.296,21.826,22.41,22.835,22.914,22.716,18.525,20.305,22.41,25.713,22.232,23.658,18.169,20.809,22.511,22.227,23.051,21.153,19.468,23.951,18.295,24.362,24.208,22.091,19.092,19.106,21.987,21.174,21.886,23.05,18.908,17.314,22.233,26.995,20.691,21.274,21.512,17.159,19.308,22.983,22.248,23.702,22.995,22.93,17.085,23.689,24.975,23.495,23.859,22.233,17.81,20.361
25.577,23.355,25.67,24.659,23.45,20.001,22.384,26.948,23.688,16.73,22.401,21.206,23.293,23.506,24.519,26.071,18.954,21.439,20.843,26.4,24.66,22.815,26.149,23.337,20.896,24.102,25.811,27.341,33.37,25.177,22.286,22.654,23.068,25.32,21.956,22.433,23.702,22.599,24.001,26.146,25.617,21.297,21.689,22.851,24.421,24.818,21.815,21.585,21.508,23.325,23.856,24.439,24.865,24.943,24.745,20.555,22.335,24.44,30.859,23.378,25.688,20.199,22.838,24.541,24.257,26.165,23.182,21.498,25.981,20.324,26.391,26.238,24.12,21.121,21.135,24.016,23.204,23.915,25.079,20.937,19.344,24.262,29.025,18.035,23.304,23.542,19.189,21.337,25.012,24.277,29.113,18.74,24.96,19.115,25.719,27.004,25.525,25.888,24.262,19.839,22.39
24.562,22.34,24.655,23.645,22.435,18.986,21.369,25.933,25.509,23.712,21.386,20.191,22.278,22.492,23.504,24.979,20.572,20.424,19.829,25.385,23.645,21.579,25.135,22.323,19.881,23.087,24.796,26.326,32.355,24.162,21.271,21.639,22.053,24.305,21.752,21.418,22.687,21.584,22.986,25.132,24.602,20.282,20.675,21.836,23.407,23.803,24.356,20.57,20.493,22.311,22.841,23.425,23.85,23.929,23.73,19.54,21.32,23.425,29.844,22.364,24.673,19.184,21.824,23.526,23.242,24.065,22.168,20.483,24.966,19.309,25.376,25.223,23.106,20.107,20.12,23.001,22.189,22.9,24.065,19.922,18.329,23.248,28.01,21.706,22.289,22.527,18.174,20.322,23.997,23.262,24.717,24.01,23.945,18.1,24.704,25.99,24.51,24.874,23.248,18.825,21.376
26.592,27.36,26.685,25.674,24.465,21.016,23.399,27.962,24.703,17.745,23.415,22.22,24.308,21.289,28.683,24.918,17.801,22.453,21.858,27.415,26.65,17.568,27.164,24.352,21.911,25.117,31.072,20.142,30.127,23.976,23.3,23.668,24.082,25.895,17.26,23.448,24.717,23.614,25.015,28.811,21.615,22.312,22.704,23.865,25.436,25.832,22.83,22.6,22.523,24.34,24.871,25.454,19.167,25.958,27.662,21.569,23.35,25.454,31.874,24.393,11.175,21.214,23.853,25.556,25.272,23.694,24.197,22.513,26.996,21.339,27.406,25.291,28.458,18.964,22.15,25.031,24.218,27.393,17.147,21.952,20.358,25.277,30.039,19.05,22.893,24.557,20.203,22.352,26.027,28.037,22.303,26.039,25.975,20.13,26.733,28.019,26.231,26.903,25.277,20.854,23.405
24.055,21.832,24.148,23.137,21.928,18.479,20.862,25.426,25.001,23.204,20.878,19.683,21.771,21.984,22.997,24.472,20.065,19.917,19.321,24.878,23.138,21.071,24.627,21.815,19.374,22.58,24.289,25.819,31.848,23.655,20.764,21.132,21.545,23.797,21.245,20.911,22.18,21.077,22.478,24.624,24.095,19.775,20.167,21.328,22.899,23.296,23.849,20.063,19.986,21.803,22.334,22.917,23.343,23.421,23.223,19.032,20.813,22.917,26.22,22.74,24.166,18.677,21.316,23.019,22.735,23.558,21.66,19.976,24.459,18.802,24.869,24.715,22.598,19.599,19.613,22.494,21.681,22.393,23.557,19.415,17.821,22.74,27.502,21.199,21.782,22.02,17.666,19.815,23.49,22.755,24.209,23.502,23.438,17.593,24.196,25.482,24.003,24.366,22.74,18.317,20.868
26.084,23.862,26.177,25.167,23.957,20.509,22.891,27.455,24.196,17.237,22.908,21.713,23.8,24.014,26.061,18.41,22.095,21.946,21.351,26.907,25.167,23.323,26.657,23.845,21.403,24.609,30.565,19.635,33.878,25.685,22.793,23.161,23.575,25.827,22.463,22.94,24.209,23.107,24.508,26.654,21.106,21.804,22.197,23.358,24.929,25.325,22.323,22.092,22.015,23.833,24.363,24.947,18.66,25.451,27.155,21.062,22.842,24.947,31.367,23.886,26.195,20.706,23.346,25.048,24.764,24.538,23.69,22.005,26.488,20.832,26.899,26.745,24.628,21.629,21.643,24.523,23.711,24.423,25.587,21.445,19.851,24.77,29.532,18.543,23.811,24.049,19.696,21.845,25.519,24.785,29.562,16.532,25.467,19.622,26.226,27.512,26.032,26.396,24.77,20.347,22.898
25.069,22.847,25.163,24.152,22.942,19.494,21.877,26.44,26.016,24.219,21.893,20.698,22.786,22.999,24.012,25.563,18.446,20.931,20.336,25.893,24.152,22.086,25.642,22.83,20.389,23.594,25.304,26.834,32.863,24.67,21.778,22.146,22.56,24.812,22.259,21.926,23.195,22.092,23.493,25.639,25.109,20.789,21.182,22.343,23.914,24.31,24.863,21.077,21,22.818,23.348,23.932,24.357,24.436,24.238,20.047,21.827,23.932,30.352,22.871,25.18,19.691,22.331,24.034,23.749,24.573,22.675,20.991,25.473,19.817,25.884,25.73,23.613,20.614,20.628,23.509,22.696,23.408,24.572,20.43,18.836,23.755,28.517,17.528,22.797,23.035,18.681,20.83,24.505,23.77,28.606,18.233,24.453,18.607,25.211,26.497,25.018,25.381,23.755,19.332,21.883
27.099,28.16,27.192,26.181,24.972,21.523,23.906,28.47,25.21,18.252,23.923,22.728,24.815,21.796,29.19,25.426,18.309,22.961,22.366,27.922,24.69,14.69,27.671,24.859,22.418,25.624,31.579,20.649,30.635,24.483,23.808,24.176,18.776,26.403,17.767,23.955,25.224,24.121,25.523,29.318,22.122,22.819,23.212,24.373,25.944,26.34,23.337,23.107,23.03,24.847,28.316,25.961,19.674,28.899,19.778,22.077,23.857,25.962,32.381,24.9,11.682,21.721,24.36,26.063,25.779,24.201,28.33,18.914,27.503,21.846,27.913,25.798,28.965,19.471,22.657,25.538,24.726,22.606,26.601,22.459,20.866,25.784,30.547,19.557,23.401,25.064,20.711,22.859,26.534,28.544,22.811,26.77,26.482,20.637,27.241,27.534,27.047,27.411,25.785,21.362,23.912
23.801,21.579,23.894,22.884,21.674,18.225,20.608,25.172,24.748,22.951,20.625,19.43,21.517,21.731,22.743,24.218,19.811,19.663,19.068,24.624,22.884,20.818,24.373,21.561,19.12,22.326,24.035,25.565,31.594,23.401,20.51,20.878,21.292,23.544,20.991,20.657,21.926,20.823,22.225,24.371,23.841,19.521,19.914,21.075,22.646,23.042,23.595,19.809,19.732,21.55,22.08,22.664,23.089,23.168,22.969,18.779,20.559,22.664,25.966,22.486,23.912,18.423,21.062,22.765,22.481,23.304,21.406,19.722,24.205,18.548,24.615,24.462,22.345,19.346,19.359,22.24,21.428,22.139,23.304,19.161,17.568,22.487,27.249,20.945,21.528,21.766,17.413,19.561,23.236,22.501,23.956,23.249,23.184,17.339,23.943,25.229,23.749,24.113,22.487,18.064,20.615
25.831,23.608,25.924,24.913,23.703,20.255,22.638,27.201,23.942,16.984,22.654,21.459,23.547,23.76,25.808,18.156,21.841,21.692,21.097,26.654,24.914,23.069,26.403,23.591,21.15,24.355,30.311,19.381,33.624,25.431,22.539,22.907,23.321,25.573,22.21,22.687,23.956,22.853,24.254,26.4,20.852,21.55,21.943,23.104,24.675,25.071,22.069,21.839,21.762,23.579,24.109,24.693,25.118,25.197,26.901,20.808,22.588,24.693,31.113,23.632,25.941,20.452,23.092,24.795,24.511,24.284,23.436,21.752,26.235,20.578,26.645,26.491,24.374,21.375,21.389,24.27,23.457,24.169,25.333,21.191,19.597,24.516,29.278,18.289,23.558,23.796,19.442,21.591,25.266,24.531,29.367,18.994,25.214,19.369,25.972,27.258,25.779,26.142,24.516,20.093,22.644
24.816,22.594,24.909,23.898,22.689,19.24,21.623,26.187,25.762,23.965,21.639,20.444,22.532,22.745,23.758,25.233,20.826,20.678,20.082,25.639,23.899,21.833,25.388,22.576,20.135,23.341,25.05,26.58,32.609,24.416,21.525,21.893,22.307,24.558,22.006,21.672,22.941,21.838,23.24,25.385,24.856,20.536,20.928,22.09,23.66,24.057,24.61,20.824,20.747,22.564,23.095,23.678,24.104,24.182,23.984,19.793,21.574,23.678,30.098,22.617,24.927,19.438,22.077,23.78,23.496,24.319,22.421,20.737,25.22,19.563,25.63,25.477,23.359,20.36,20.374,23.255,22.443,23.154,24.318,20.176,18.582,23.501,28.264,21.96,22.543,22.781,18.428,20.576,24.251,23.516,24.971,24.263,24.199,18.354,24.957,26.243,24.764,25.127,23.501,19.078,21.629
26.845,27.906,26.938,25.928,24.718,21.27,23.652,28.216,24.957,17.999,23.669,22.474,24.561,21.543,28.936,25.172,18.055,22.707,22.112,27.669,26.904,17.822,27.418,24.606,22.164,25.37,31.326,20.396,30.381,24.229,23.554,23.922,18.522,26.149,17.513,23.701,24.97,23.868,25.269,29.064,21.868,22.565,22.958,24.119,25.69,26.086,23.084,22.853,22.776,24.594,25.124,25.708,19.421,28.645,19.525,21.823,23.603,25.708,32.128,24.647,11.429,21.467,24.107,25.809,25.525,23.948,24.451,22.766,27.249,21.593,27.66,25.544,28.712,19.217,22.404,25.284,24.472,22.352,26.348,22.206,20.612,25.531,30.293,19.304,23.147,24.81,20.457,22.606,26.281,28.29,22.557,26.293,26.228,20.383,26.987,28.273,26.484,27.157,25.531,21.108,23.659
24.308,22.086,24.402,23.391,22.181,18.733,21.116,25.679,25.255,23.458,21.132,19.937,22.024,22.238,23.251,24.726,20.319,20.17,19.575,25.132,23.391,21.325,24.881,22.069,19.628,22.833,24.542,26.073,32.102,23.909,21.017,21.385,21.799,24.051,21.498,21.165,22.434,21.331,22.732,24.878,24.348,20.028,20.421,21.582,23.153,23.549,24.102,20.316,20.239,22.057,22.587,23.171,23.596,23.675,23.477,19.286,21.066,23.171,29.591,22.11,24.419,18.93,21.57,23.272,22.988,23.812,21.914,20.229,24.712,19.056,25.123,24.969,22.852,19.853,19.867,22.748,21.935,22.647,23.811,19.669,18.075,22.994,27.756,21.452,22.035,22.273,17.92,20.069,23.744,23.009,24.463,23.756,23.691,17.846,24.45,25.736,24.257,24.62,22.994,18.571,21.122
26.338,27.106,26.431,25.42,24.211,20.762,23.145,27.709,24.449,17.491,23.162,21.967,24.054,21.035,28.429,24.664,17.548,22.2,21.605,27.161,26.396,17.314,26.91,24.098,21.657,24.863,30.818,19.888,34.131,25.938,23.047,23.415,23.829,26.081,22.717,23.194,24.463,23.36,24.762,26.907,21.359,22.058,22.451,23.612,25.182,25.579,22.576,22.346,22.269,24.086,24.617,25.2,18.913,25.704,27.408,21.316,23.096,25.201,31.62,24.139,26.449,20.96,23.599,25.302,25.018,24.791,23.943,22.259,26.742,21.085,27.152,25.037,24.881,21.882,21.896,24.777,23.965,24.676,25.84,21.698,20.105,25.023,29.786,18.796,22.639,24.303,19.95,22.098,25.773,27.783,22.05,25.786,25.721,19.876,26.48,27.765,26.286,26.65,25.024,20.6,23.151
25.323,23.101,25.416,24.406,23.196,19.747,22.13,26.694,23.435,16.476,22.147,20.952,23.039,23.253,24.266,25.817,18.7,21.185,20.59,26.146,24.406,22.34,25.896,23.084,20.642,23.848,25.557,27.087,33.117,24.924,22.032,22.4,22.814,25.066,22.513,22.179,23.448,22.345,23.747,25.893,25.363,21.043,21.436,22.597,24.168,24.564,25.117,21.331,21.254,23.072,23.602,24.186,24.611,24.69,24.492,20.301,22.081,24.186,30.605,23.125,25.434,19.945,22.585,24.287,24.003,24.826,22.929,21.244,25.727,20.07,26.137,25.984,23.867,20.868,20.881,23.762,22.95,23.662,24.826,20.683,19.09,24.009,28.771,17.782,23.05,23.288,18.935,21.083,24.758,24.023,28.859,18.487,24.706,18.861,25.465,26.751,25.271,25.635,24.009,19.586,22.137
27.353,28.414,27.446,26.435,25.226,21.777,24.16,28.723,22.256,15.298,24.176,22.981,25.069,22.05,29.444,25.679,18.562,23.215,22.619,28.176,24.944,14.944,27.925,25.113,22.672,25.878,31.833,20.903,30.888,24.737,24.061,24.429,19.029,26.656,18.021,24.209,25.478,24.375,25.776,24.273,15.521,23.073,23.465,24.626,26.197,26.594,23.591,23.361,23.284,25.101,28.57,26.215,19.928,29.152,20.032,22.33,24.111,26.215,31.872,21.996,27.464,21.975,24.614,26.317,26.033,24.455,28.532,17.068,27.757,22.1,28.167,26.052,17.229,22.897,22.911,25.792,24.979,22.86,26.855,22.713,21.119,26.038,30.8,19.811,23.654,25.318,20.964,23.113,26.788,28.798,23.064,27.024,26.736,20.891,27.494,25.922,27.301,20.838,26.038,21.615,24.166
23.484,21.262,23.577,22.566,21.357,17.908,20.291,24.855,24.43,22.634,20.308,19.113,21.2,21.413,22.426,23.901,19.494,19.346,18.751,24.307,22.567,20.501,24.056,21.244,18.803,22.009,23.718,25.248,24.626,17.308,20.193,20.561,20.975,23.227,20.674,20.34,21.609,20.506,21.908,24.053,23.524,19.204,19.597,20.758,22.329,22.725,23.278,19.492,19.415,21.232,21.763,22.346,22.772,22.851,22.652,18.462,20.242,22.347,25.649,22.169,23.595,18.106,20.745,22.448,22.164,22.987,21.089,19.405,23.888,18.231,24.298,24.145,22.027,19.028,19.042,21.923,21.111,21.822,22.986,18.844,17.251,22.169,26.932,20.628,21.211,21.449,17.096,19.244,22.919,22.184,23.639,22.932,22.867,17.022,23.626,24.911,23.432,23.796,22.17,17.746,20.297
25.513,23.291,25.607,24.596,23.386,19.938,22.321,26.884,23.625,16.667,22.337,21.142,23.229,23.443,24.456,26.007,18.89,21.375,20.78,26.337,24.596,22.752,26.086,23.274,20.833,24.038,25.747,27.278,33.307,25.114,22.222,22.59,23.004,25.256,21.893,22.37,23.639,22.536,23.937,26.083,25.553,21.233,21.626,22.787,24.358,24.754,21.752,21.521,21.444,23.262,23.792,24.376,24.801,24.88,24.682,20.491,22.271,24.376,30.796,23.315,25.624,20.135,22.775,24.477,24.193,25.017,23.119,21.434,25.917,20.261,26.328,26.174,24.057,21.058,21.072,23.953,23.14,23.852,25.016,20.874,19.28,24.199,28.961,17.972,23.24,23.478,19.125,21.274,24.949,24.214,29.05,18.677,24.897,19.051,25.655,26.941,25.462,25.825,24.199,19.776,22.327
24.499,22.276,24.592,23.581,22.372,18.923,21.306,25.869,25.445,23.648,21.322,20.127,22.215,22.428,23.441,24.916,20.509,20.361,19.765,25.322,23.582,21.515,25.071,22.259,19.818,23.024,24.733,26.263,32.292,24.099,21.207,21.575,21.989,24.241,21.689,21.355,22.624,21.521,22.922,25.068,24.539,20.219,20.611,21.772,23.343,23.74,24.292,20.507,20.43,22.247,22.778,23.361,23.786,23.865,23.667,19.476,21.257,23.361,29.781,22.3,24.61,19.121,21.76,23.463,23.179,24.002,22.104,20.42,24.903,19.246,25.313,25.159,23.042,20.043,20.057,22.938,22.125,22.837,24.001,19.859,18.265,23.184,27.946,21.643,22.226,22.464,18.11,20.259,23.934,23.199,24.653,23.946,23.882,18.037,24.64,25.926,24.447,24.81,23.184,18.761,21.312
26.528,27.296,26.621,25.611,24.401,20.953,23.335,27.899,24.64,17.681,23.352,22.157,24.244,21.225,28.619,24.855,17.738,22.39,21.795,27.351,26.587,17.504,27.101,24.289,21.847,25.053,31.009,20.078,30.064,23.912,23.237,23.605,24.019,25.832,17.196,23.384,24.653,23.55,24.952,28.747,21.551,22.248,22.641,23.802,25.373,25.769,22.767,22.536,22.459,24.277,24.807,25.391,19.104,25.895,27.599,21.506,23.286,25.391,31.81,24.33,11.112,21.15,23.79,25.492,25.208,23.631,24.134,22.449,26.932,21.275,27.342,25.227,28.395,18.9,22.086,24.967,24.155,24.867,23.687,21.888,20.295,25.214,29.976,18.987,22.83,24.493,20.14,22.288,25.963,27.973,22.24,25.976,25.911,20.066,26.67,27.956,26.167,26.84,25.214,20.791,23.342
